2163.69,2921.17,6651.06,4988.82,4443.48,1867.46,2038.44,2454.26,1732.11,2431.82,2162.74,2768.31,2009.22,1929.75,1630.81,2290.91,1604.41,1423.98,469.45,1081.07,2348.20,2396.61,610.33,1120.56,1133.78,835.85,227.56,282.99,407.62,271.85,203.65,157.95,302.36,158.59,170.12,182.29,214.70,202.95,115.53,428.08,331.46,395.98,296.54,173.89,141.22,175.29,48.46,74.91,55.64,33.42,45.77,34.22,113.05,13.19,42.56,97.90,185.74,92.48,16.67,95.73,69.78,35.74,15.14,22.41,29.13,17.34,16.46,42.82,37.62,35.74,22.03,21.83,6.93,18.81,41.22,31.20,44.27,84.36,116.20,39.79,111.20,82.38,85.81,16.55,21.57,37.20,16.38,49.01,111.47,115.22,38.83,62.12,69.61,91.02,65.71,21.89,73.10,42.47,26.85,15.85,32.84,46.75,23.92,52.00,84.79,49.14,56.99,35.80,12.00,35.17,52.17,17.98,100.36,86.93,44.76,25.53,30.26,74.43,102.60,29.93,89.81,42.27,71.99,33.26,33.68,6.46,27.34,27.42,18.79,27.42,27.34,6.46,33.68,33.26,71.99,42.27,89.81,29.93,102.60,74.43,30.26,25.53,44.76,86.93,100.36,17.98,52.17,35.17,12.00,35.80,56.99,49.14,84.79,52.00,23.92,46.75,32.84,15.85,26.85,42.47,73.10,21.89,65.71,91.02,69.61,62.12,38.83,115.22,111.47,49.01,16.38,37.20,21.57,16.55,85.81,82.38,111.20,39.79,116.20,84.36,44.27,31.20,41.22,18.81,6.93,21.83,22.03,35.74,37.62,42.82,16.46,17.34,29.13,22.41,15.14,35.74,69.78,95.73,16.67,92.48,185.74,97.90,42.56,13.19,113.05,34.22,45.77,33.42,55.64,74.91,48.46,175.29,141.22,173.89,296.54,395.98,331.46,428.08,115.53,202.95,214.70,182.29,170.12,158.59,302.36,157.95,203.65,271.85,407.62,282.99,227.56,835.85,1133.78,1120.56,610.33,2396.61,2348.20,1081.07,469.45,1423.98,1604.41,2290.91,1630.81,1929.75,2009.22,2768.31,2162.74,2431.82,1732.11,2454.26,2038.44,1867.46,4443.48,4988.82,6651.06,2921.17
384.82,4986.52,9364.07,8087.26,7662.53,3407.20,2415.64,2346.60,2850.97,2189.61,2823.19,4976.30,4699.77,2618.94,1859.45,1932.52,1393.04,1950.18,1609.39,939.13,2011.29,3042.80,523.57,1798.90,837.28,665.95,366.41,425.19,266.91,277.49,278.06,211.14,258.84,107.62,169.72,137.13,239.93,166.53,189.89,302.75,478.47,323.09,551.94,282.08,219.13,134.28,173.66,45.04,79.72,22.55,43.23,46.79,88.15,111.57,80.62,152.32,27.96,107.42,73.66,49.63,77.87,23.51,36.45,28.03,8.32,25.07,14.19,10.01,18.97,27.63,14.24,24.35,15.32,51.56,95.58,173.04,91.49,47.73,30.11,48.44,49.10,23.24,84.08,11.29,26.24,72.99,29.78,11.84,29.85,64.36,19.28,21.12,25.09,17.75,20.80,40.93,27.86,30.78,15.73,14.47,34.74,17.89,32.27,20.05,3.45,42.05,50.73,66.22,60.51,74.61,45.34,41.55,129.81,115.56,121.03,50.27,72.67,120.84,134.65,93.86,88.39,83.07,98.21,61.19,36.45,17.21,37.47,16.39,16.23,16.39,37.47,17.21,36.45,61.19,98.21,83.07,88.39,93.86,134.65,120.84,72.67,50.27,121.03,115.56,129.81,41.55,45.34,74.61,60.51,66.22,50.73,42.05,3.45,20.05,32.27,17.89,34.74,14.47,15.73,30.78,27.86,40.93,20.80,17.75,25.09,21.12,19.28,64.36,29.85,11.84,29.78,72.99,26.24,11.29,84.08,23.24,49.10,48.44,30.11,47.73,91.49,173.04,95.58,51.56,15.32,24.35,14.24,27.63,18.97,10.01,14.19,25.07,8.32,28.03,36.45,23.51,77.87,49.63,73.66,107.42,27.96,152.32,80.62,111.57,88.15,46.79,43.23,22.55,79.72,45.04,173.66,134.28,219.13,282.08,551.94,323.09,478.47,302.75,189.89,166.53,239.93,137.13,169.72,107.62,258.84,211.14,278.06,277.49,266.91,425.19,366.41,665.95,837.28,1798.90,523.57,3042.80,2011.29,939.13,1609.39,1950.18,1393.04,1932.52,1859.45,2618.94,4699.77,4976.30,2823.19,2189.61,2850.97,2346.60,2415.64,3407.20,7662.53,8087.26,9364.07,4986.52
418.93,4872.44,10705.15,7107.80,5730.48,3301.95,2358.87,1831.31,2257.78,2424.68,2876.12,2850.26,2256.78,3414.98,3358.40,2370.58,1566.23,974.37,788.63,671.57,1668.64,2222.36,705.51,872.90,774.68,654.07,142.63,263.90,246.03,294.21,67.59,228.55,145.28,177.80,86.10,218.04,139.85,158.82,140.12,222.44,61.74,444.53,358.19,267.13,113.80,83.65,28.92,95.91,27.76,24.06,36.47,80.59,33.19,72.84,57.14,107.05,16.26,81.45,68.49,86.94,45.86,46.52,45.93,18.70,22.85,33.60,27.67,21.04,24.06,38.84,14.82,32.77,21.59,29.50,22.42,29.63,18.21,28.94,32.89,36.76,21.38,65.30,3.51,33.06,28.50,27.68,19.88,40.19,25.50,33.50,51.71,22.45,41.38,17.25,30.66,17.83,34.77,21.90,19.82,20.32,4.21,35.16,14.74,22.38,6.68,26.49,12.60,26.20,21.47,19.19,18.54,17.34,29.17,27.72,27.31,39.76,23.89,10.36,16.44,81.59,54.82,22.53,7.25,57.14,13.80,22.55,13.51,26.32,6.65,26.32,13.51,22.55,13.80,57.14,7.25,22.53,54.82,81.59,16.44,10.36,23.89,39.76,27.31,27.72,29.17,17.34,18.54,19.19,21.47,26.20,12.60,26.49,6.68,22.38,14.74,35.16,4.21,20.32,19.82,21.90,34.77,17.83,30.66,17.25,41.38,22.45,51.71,33.50,25.50,40.19,19.88,27.68,28.50,33.06,3.51,65.30,21.38,36.76,32.89,28.94,18.21,29.63,22.42,29.50,21.59,32.77,14.82,38.84,24.06,21.04,27.67,33.60,22.85,18.70,45.93,46.52,45.86,86.94,68.49,81.45,16.26,107.05,57.14,72.84,33.19,80.59,36.47,24.06,27.76,95.91,28.92,83.65,113.80,267.13,358.19,444.53,61.74,222.44,140.12,158.82,139.85,218.04,86.10,177.80,145.28,228.55,67.59,294.21,246.03,263.90,142.63,654.07,774.68,872.90,705.51,2222.36,1668.64,671.57,788.63,974.37,1566.23,2370.58,3358.40,3414.98,2256.78,2850.26,2876.12,2424.68,2257.78,1831.31,2358.87,3301.95,5730.48,7107.80,10705.15,4872.44
1078.25,5468.03,10603.96,6120.31,6064.56,2718.14,1799.54,1814.33,2309.12,1922.53,2625.79,5638.31,5527.64,1967.18,2163.23,1254.68,1285.53,726.26,801.28,1612.41,1901.02,3011.89,2224.14,1387.05,973.17,510.41,331.85,494.65,307.07,283.88,163.22,309.39,188.88,189.45,195.81,252.84,256.77,147.23,232.44,274.71,460.34,453.68,323.27,294.28,147.55,29.40,140.99,122.72,45.56,27.77,56.12,50.76,17.46,42.02,109.35,121.80,32.70,29.89,54.72,77.55,10.02,21.97,33.88,31.91,10.99,10.22,17.34,9.17,2.72,31.38,16.06,11.41,1.86,17.47,3.77,4.38,20.05,6.82,12.19,10.01,35.95,33.59,21.35,5.51,33.50,6.02,7.72,14.07,21.50,20.60,24.82,18.77,44.55,16.25,12.65,5.56,26.57,3.26,3.39,16.99,32.71,13.64,17.32,11.03,14.46,11.23,4.66,26.67,22.15,22.71,15.16,28.76,44.69,24.60,6.41,37.54,34.75,13.31,7.13,51.03,53.41,18.84,35.52,24.49,27.69,18.70,0.58,10.57,3.41,10.57,0.58,18.70,27.69,24.49,35.52,18.84,53.41,51.03,7.13,13.31,34.75,37.54,6.41,24.60,44.69,28.76,15.16,22.71,22.15,26.67,4.66,11.23,14.46,11.03,17.32,13.64,32.71,16.99,3.39,3.26,26.57,5.56,12.65,16.25,44.55,18.77,24.82,20.60,21.50,14.07,7.72,6.02,33.50,5.51,21.35,33.59,35.95,10.01,12.19,6.82,20.05,4.38,3.77,17.47,1.86,11.41,16.06,31.38,2.72,9.17,17.34,10.22,10.99,31.91,33.88,21.97,10.02,77.55,54.72,29.89,32.70,121.80,109.35,42.02,17.46,50.76,56.12,27.77,45.56,122.72,140.99,29.40,147.55,294.28,323.27,453.68,460.34,274.71,232.44,147.23,256.77,252.84,195.81,189.45,188.88,309.39,163.22,283.88,307.07,494.65,331.85,510.41,973.17,1387.05,2224.14,3011.89,1901.02,1612.41,801.28,726.26,1285.53,1254.68,2163.23,1967.18,5527.64,5638.31,2625.79,1922.53,2309.12,1814.33,1799.54,2718.14,6064.56,6120.31,10603.96,5468.03
587.22,4653.79,8711.69,6417.27,5814.82,3323.01,2382.36,1772.75,2023.40,2694.49,3219.81,3544.17,2784.06,2027.84,1883.12,1745.47,1233.95,903.89,910.79,978.90,1156.37,2015.75,1308.63,1523.74,675.66,590.10,330.03,317.50,166.52,261.55,143.42,195.61,97.55,185.08,83.90,156.39,78.24,217.97,167.59,187.65,65.06,259.22,355.93,141.58,138.12,115.21,111.55,46.26,63.54,53.26,57.49,74.98,93.51,91.62,95.15,82.23,160.59,86.00,91.01,63.94,61.31,39.35,32.20,34.92,20.53,27.04,30.42,25.44,26.35,30.94,37.54,21.12,28.95,18.94,28.62,26.14,20.61,40.86,13.46,49.20,28.84,15.07,49.46,18.92,25.95,20.08,29.65,14.16,26.61,31.25,3.04,52.48,8.51,13.69,29.65,25.07,15.57,20.17,32.10,20.76,25.55,9.97,33.45,10.92,28.27,10.11,41.64,4.35,54.64,17.55,62.07,71.94,136.02,66.87,47.09,117.55,101.24,48.05,46.12,77.24,34.08,8.53,60.44,25.75,12.27,10.97,26.88,14.36,21.85,14.36,26.88,10.97,12.27,25.75,60.44,8.53,34.08,77.24,46.12,48.05,101.24,117.55,47.09,66.87,136.02,71.94,62.07,17.55,54.64,4.35,41.64,10.11,28.27,10.92,33.45,9.97,25.55,20.76,32.10,20.17,15.57,25.07,29.65,13.69,8.51,52.48,3.04,31.25,26.61,14.16,29.65,20.08,25.95,18.92,49.46,15.07,28.84,49.20,13.46,40.86,20.61,26.14,28.62,18.94,28.95,21.12,37.54,30.94,26.35,25.44,30.42,27.04,20.53,34.92,32.20,39.35,61.31,63.94,91.01,86.00,160.59,82.23,95.15,91.62,93.51,74.98,57.49,53.26,63.54,46.26,111.55,115.21,138.12,141.58,355.93,259.22,65.06,187.65,167.59,217.97,78.24,156.39,83.90,185.08,97.55,195.61,143.42,261.55,166.52,317.50,330.03,590.10,675.66,1523.74,1308.63,2015.75,1156.37,978.90,910.79,903.89,1233.95,1745.47,1883.12,2027.84,2784.06,3544.17,3219.81,2694.49,2023.40,1772.75,2382.36,3323.01,5814.82,6417.27,8711.69,4653.79
1759.92,4485.44,7268.40,4338.30,4274.91,1466.90,2342.27,1877.88,1432.63,2212.35,2733.29,2160.53,1894.72,1934.13,1909.95,1710.87,947.97,803.19,488.78,970.57,997.25,2830.39,394.16,1232.54,436.72,724.24,296.57,315.91,379.77,403.25,185.48,126.80,218.74,174.43,55.14,129.21,368.99,192.35,242.01,323.45,829.27,384.22,187.73,183.11,239.62,40.37,70.83,58.97,98.63,44.25,11.49,116.92,62.76,70.05,55.67,138.10,46.49,122.09,66.76,70.87,40.04,26.29,18.17,16.90,8.07,22.14,5.63,14.59,2.11,17.38,16.79,15.69,12.62,10.00,17.35,14.99,13.98,15.60,38.08,28.17,15.03,17.98,18.16,17.97,16.42,29.42,16.48,6.85,29.01,20.32,22.54,19.36,12.37,20.49,5.33,25.83,22.20,7.87,19.79,16.18,10.20,16.15,14.13,10.96,19.94,9.07,5.26,33.68,7.96,8.11,19.93,67.95,42.28,35.16,42.81,41.08,72.35,24.27,41.83,44.08,83.26,27.98,49.77,43.91,39.13,12.84,17.15,9.23,16.42,9.23,17.15,12.84,39.13,43.91,49.77,27.98,83.26,44.08,41.83,24.27,72.35,41.08,42.81,35.16,42.28,67.95,19.93,8.11,7.96,33.68,5.26,9.07,19.94,10.96,14.13,16.15,10.20,16.18,19.79,7.87,22.20,25.83,5.33,20.49,12.37,19.36,22.54,20.32,29.01,6.85,16.48,29.42,16.42,17.97,18.16,17.98,15.03,28.17,38.08,15.60,13.98,14.99,17.35,10.00,12.62,15.69,16.79,17.38,2.11,14.59,5.63,22.14,8.07,16.90,18.17,26.29,40.04,70.87,66.76,122.09,46.49,138.10,55.67,70.05,62.76,116.92,11.49,44.25,98.63,58.97,70.83,40.37,239.62,183.11,187.73,384.22,829.27,323.45,242.01,192.35,368.99,129.21,55.14,174.43,218.74,126.80,185.48,403.25,379.77,315.91,296.57,724.24,436.72,1232.54,394.16,2830.39,997.25,970.57,488.78,803.19,947.97,1710.87,1909.95,1934.13,1894.72,2160.53,2733.29,2212.35,1432.63,1877.88,2342.27,1466.90,4274.91,4338.30,7268.40,4485.44
968.03,5197.07,9084.27,6164.30,4954.91,3144.51,2492.85,1958.23,1890.94,1576.22,2133.33,2750.47,2022.02,3397.39,3045.64,1390.18,948.19,1124.54,833.60,602.33,859.45,1629.16,548.66,967.43,772.96,653.65,369.53,327.93,242.55,202.22,151.40,180.11,178.81,184.46,96.90,107.80,193.85,166.14,223.25,304.80,436.36,149.77,265.86,179.48,100.29,87.80,78.86,63.29,32.88,48.02,39.61,37.87,36.89,44.12,38.42,64.42,27.90,18.67,32.29,27.24,4.44,13.14,10.08,4.44,11.99,1.81,3.06,11.99,6.12,33.58,21.06,14.21,2.36,20.21,10.29,11.93,19.20,20.66,16.91,32.42,39.41,22.18,16.05,47.36,24.53,13.86,4.86,16.93,11.35,6.82,23.05,6.83,7.24,8.83,17.41,9.15,17.41,24.07,29.76,26.27,11.99,5.63,18.11,19.60,22.41,17.16,13.06,25.95,23.04,29.84,41.73,67.84,33.41,59.09,89.54,74.09,41.54,92.18,88.05,42.50,22.36,28.50,20.48,18.78,12.63,13.66,16.40,6.30,2.47,6.30,16.40,13.66,12.63,18.78,20.48,28.50,22.36,42.50,88.05,92.18,41.54,74.09,89.54,59.09,33.41,67.84,41.73,29.84,23.04,25.95,13.06,17.16,22.41,19.60,18.11,5.63,11.99,26.27,29.76,24.07,17.41,9.15,17.41,8.83,7.24,6.83,23.05,6.82,11.35,16.93,4.86,13.86,24.53,47.36,16.05,22.18,39.41,32.42,16.91,20.66,19.20,11.93,10.29,20.21,2.36,14.21,21.06,33.58,6.12,11.99,3.06,1.81,11.99,4.44,10.08,13.14,4.44,27.24,32.29,18.67,27.90,64.42,38.42,44.12,36.89,37.87,39.61,48.02,32.88,63.29,78.86,87.80,100.29,179.48,265.86,149.77,436.36,304.80,223.25,166.14,193.85,107.80,96.90,184.46,178.81,180.11,151.40,202.22,242.55,327.93,369.53,653.65,772.96,967.43,548.66,1629.16,859.45,602.33,833.60,1124.54,948.19,1390.18,3045.64,3397.39,2022.02,2750.47,2133.33,1576.22,1890.94,1958.23,2492.85,3144.51,4954.91,6164.30,9084.27,5197.07
1072.75,3688.89,9015.83,5896.33,4416.36,2569.08,1877.53,1980.89,2213.84,1157.46,1517.10,3357.59,3349.43,763.15,1073.76,856.71,522.29,187.46,189.72,728.69,672.40,1677.44,1206.57,949.63,645.97,407.15,368.36,424.14,317.60,276.14,242.40,257.00,190.61,146.89,123.68,149.96,132.86,149.01,250.04,274.40,404.47,432.87,304.08,210.48,74.78,75.50,72.17,66.94,70.42,53.87,42.75,54.63,82.57,66.18,120.30,94.93,98.65,45.96,78.98,29.76,34.38,12.93,11.89,3.45,6.33,5.82,6.23,16.88,10.64,11.19,5.56,13.98,1.30,22.17,21.20,12.61,2.12,11.64,13.17,20.65,10.37,11.70,17.21,21.89,6.55,2.88,5.80,10.64,8.38,5.11,12.63,5.19,7.77,5.72,8.87,7.34,9.15,6.67,4.40,6.64,11.05,1.37,14.60,9.57,7.84,6.82,3.84,1.05,12.16,11.59,40.80,24.02,8.01,29.96,26.79,8.11,20.46,23.68,19.21,14.36,4.97,1.62,8.34,6.22,6.40,10.54,11.62,13.05,1.40,13.05,11.62,10.54,6.40,6.22,8.34,1.62,4.97,14.36,19.21,23.68,20.46,8.11,26.79,29.96,8.01,24.02,40.80,11.59,12.16,1.05,3.84,6.82,7.84,9.57,14.60,1.37,11.05,6.64,4.40,6.67,9.15,7.34,8.87,5.72,7.77,5.19,12.63,5.11,8.38,10.64,5.80,2.88,6.55,21.89,17.21,11.70,10.37,20.65,13.17,11.64,2.12,12.61,21.20,22.17,1.30,13.98,5.56,11.19,10.64,16.88,6.23,5.82,6.33,3.45,11.89,12.93,34.38,29.76,78.98,45.96,98.65,94.93,120.30,66.18,82.57,54.63,42.75,53.87,70.42,66.94,72.17,75.50,74.78,210.48,304.08,432.87,404.47,274.40,250.04,149.01,132.86,149.96,123.68,146.89,190.61,257.00,242.40,276.14,317.60,424.14,368.36,407.15,645.97,949.63,1206.57,1677.44,672.40,728.69,189.72,187.46,522.29,856.71,1073.76,763.15,3349.43,3357.59,1517.10,1157.46,2213.84,1980.89,1877.53,2569.08,4416.36,5896.33,9015.83,3688.89
1101.11,2416.67,3973.81,1926.11,1426.82,1201.83,640.98,592.54,1401.22,1836.32,3458.74,4461.74,909.78,1313.49,870.69,949.94,365.57,266.01,292.01,619.71,393.19,716.20,916.25,118.46,211.90,100.82,84.48,37.88,140.21,99.27,71.54,51.88,54.95,90.87,66.48,52.99,21.71,68.45,35.05,51.98,165.56,425.29,328.77,40.34,42.08,51.34,88.46,30.27,29.61,14.86,5.68,12.76,36.70,28.47,105.49,90.03,47.96,62.50,38.76,53.99,9.18,12.24,6.95,13.28,17.00,8.71,12.87,17.82,6.71,8.48,8.02,17.76,7.55,7.99,14.89,25.10,14.05,5.39,15.23,23.69,13.17,10.93,17.89,12.40,13.90,11.01,6.87,7.47,5.54,10.54,21.84,24.12,33.09,28.11,19.20,4.51,4.07,5.88,8.48,17.57,8.63,3.91,10.48,14.04,17.61,18.69,20.02,46.45,50.87,55.53,31.02,44.74,31.85,52.37,43.80,41.53,27.56,3.17,4.93,4.56,10.79,11.21,13.33,8.34,5.65,9.58,16.18,5.37,1.85,5.37,16.18,9.58,5.65,8.34,13.33,11.21,10.79,4.56,4.93,3.17,27.56,41.53,43.80,52.37,31.85,44.74,31.02,55.53,50.87,46.45,20.02,18.69,17.61,14.04,10.48,3.91,8.63,17.57,8.48,5.88,4.07,4.51,19.20,28.11,33.09,24.12,21.84,10.54,5.54,7.47,6.87,11.01,13.90,12.40,17.89,10.93,13.17,23.69,15.23,5.39,14.05,25.10,14.89,7.99,7.55,17.76,8.02,8.48,6.71,17.82,12.87,8.71,17.00,13.28,6.95,12.24,9.18,53.99,38.76,62.50,47.96,90.03,105.49,28.47,36.70,12.76,5.68,14.86,29.61,30.27,88.46,51.34,42.08,40.34,328.77,425.29,165.56,51.98,35.05,68.45,21.71,52.99,66.48,90.87,54.95,51.88,71.54,99.27,140.21,37.88,84.48,100.82,211.90,118.46,916.25,716.20,393.19,619.71,292.01,266.01,365.57,949.94,870.69,1313.49,909.78,4461.74,3458.74,1836.32,1401.22,592.54,640.98,1201.83,1426.82,1926.11,3973.81,2416.67
1130.56,1635.60,2453.34,1723.46,2259.61,2183.05,938.95,983.55,1257.31,2364.76,1331.85,2817.80,1520.56,298.05,426.54,489.37,556.05,307.96,474.38,446.71,838.41,586.34,1004.87,745.66,363.84,336.47,163.90,224.34,120.66,116.16,50.85,59.19,28.76,35.59,37.97,50.83,46.03,43.36,45.56,44.02,69.19,139.23,237.73,89.89,88.32,60.29,14.78,34.43,18.23,21.77,18.55,16.28,13.56,22.03,42.60,77.76,123.31,60.28,63.73,39.03,23.75,1.39,0.54,10.85,5.21,11.55,4.32,17.11,8.62,6.68,6.49,8.70,7.73,5.49,7.09,8.88,9.26,10.51,24.86,15.25,3.32,8.77,6.78,7.38,9.90,8.69,7.37,9.85,11.65,21.71,16.88,15.07,10.06,8.16,18.26,4.61,6.23,2.38,13.53,0.99,6.16,4.13,13.09,2.78,6.64,15.14,6.71,20.64,31.25,37.91,25.76,14.07,16.87,17.19,10.87,7.14,5.15,3.58,3.96,8.31,24.21,15.67,16.23,14.32,25.07,12.48,12.55,10.37,16.22,10.37,12.55,12.48,25.07,14.32,16.23,15.67,24.21,8.31,3.96,3.58,5.15,7.14,10.87,17.19,16.87,14.07,25.76,37.91,31.25,20.64,6.71,15.14,6.64,2.78,13.09,4.13,6.16,0.99,13.53,2.38,6.23,4.61,18.26,8.16,10.06,15.07,16.88,21.71,11.65,9.85,7.37,8.69,9.90,7.38,6.78,8.77,3.32,15.25,24.86,10.51,9.26,8.88,7.09,5.49,7.73,8.70,6.49,6.68,8.62,17.11,4.32,11.55,5.21,10.85,0.54,1.39,23.75,39.03,63.73,60.28,123.31,77.76,42.60,22.03,13.56,16.28,18.55,21.77,18.23,34.43,14.78,60.29,88.32,89.89,237.73,139.23,69.19,44.02,45.56,43.36,46.03,50.83,37.97,35.59,28.76,59.19,50.85,116.16,120.66,224.34,163.90,336.47,363.84,745.66,1004.87,586.34,838.41,446.71,474.38,307.96,556.05,489.37,426.54,298.05,1520.56,2817.80,1331.85,2364.76,1257.31,983.55,938.95,2183.05,2259.61,1723.46,2453.34,1635.60
